ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
35758,Tipota Pty Ltd.,1,2023-12-20,16,1,2021-05-30,2023-12-20,0.0625,934
35854,"Building Associates, Inc.",0,,13,0,2021-03-09,2024-12-11,0.0,1373
35895,iAPPS Pte Ltd.,0,,60,0,2021-03-17,2024-07-24,0.0,1225
35963,Zensho Food Singapore Pte Ltd.,0,,16,0,2021-03-22,2024-11-20,0.0,1339
36143,Singapore Accountancy Commission,0,,6,0,2021-03-22,2022-09-17,0.0,544
36235,"Odaseva.com, Inc.",1,2024-03-11,2,1,2023-01-10,2024-03-11,0.5,426
36300,BEE Kong Electrical Engineering Pte Ltd.,0,,6,0,2021-03-22,2024-10-22,0.0,1310
36769,Noel Gifts International Ltd.,0,,34,0,2021-04-23,2024-12-26,0.0,1343
36889,Hex Technologies Pvt Ltd.,0,,1,0,2024-09-12,2024-09-12,0.0,0
37156,"Here Enterprise, Inc.",0,,2,0,2021-10-28,2021-11-13,0.0,16
37321,LuxSpace SARL,0,,4,0,2022-12-16,2023-09-14,0.0,272
37500,EUROPEAN PRESSPHOTO AGENCY BV Zweigniederlassung Frankfurt,0,,3,0,2023-06-07,2023-10-13,0.0,128
37629,INSEAD,1,2022-01-18,75,5,2021-10-07,2024-12-03,0.06666666666666667,1153
37662,Artech Information Systems LLC,0,,1,0,2021-06-22,2021-06-22,0.0,0
37961,Your Creative People,0,,1,0,2024-06-18,2024-06-18,0.0,0
38163,The Caisse de dépôt et placement du Québec,0,,33,0,2021-03-03,2024-11-07,0.0,1345
38174,CCBill LLC,0,,1,0,2022-09-16,2022-09-16,0.0,0
38589,State of California,0,,19,0,2021-03-30,2022-01-19,0.0,295
38593,Ims Marketing,0,,1,0,2023-11-16,2023-11-16,0.0,0
38679,Pollux Properties Ltd.,0,,1,0,2024-05-27,2024-05-27,0.0,0
38695,Fitch Learning,0,,12,0,2022-03-30,2024-04-19,0.0,751
38726,Acumen Design Associates Ltd.,0,,5,0,2024-05-09,2024-12-26,0.0,231
38733,"GoMeta, Inc.",0,,1,0,2021-11-02,2021-11-02,0.0,0
38955,Newpower Worldwide LLC,1,2022-04-07,43,5,2021-03-01,2024-12-16,0.11627906976744186,1386
39126,Attribute Data Pte Ltd.,0,,9,0,2023-12-08,2024-09-26,0.0,293
39200,Shenzhen Decent Investment Co. Ltd.,0,,10,0,2022-11-29,2024-11-07,0.0,709
39202,"Cookpad, Inc.",0,,1,0,2021-10-12,2021-10-12,0.0,0
39321,Lion Brewery (Ceylon) Plc,0,,3,0,2021-03-29,2021-05-17,0.0,49
39337,Idealwine.com SA,0,,2,0,2022-12-13,2022-12-30,0.0,17
39355,Galaxies,0,,3,0,2022-07-20,2022-08-22,0.0,33
39637,Freeboh Innovations Pte Ltd.,0,,6,0,2021-09-24,2024-11-15,0.0,1148
39873,Coleman Upstream Pte Ltd.,0,,1,0,2021-03-11,2021-03-11,0.0,0
39960,Skipio LLC,0,,2,0,2021-12-02,2022-05-18,0.0,167
40072,Wellness for Life Chiropractic,0,,3,0,2022-06-28,2022-09-14,0.0,78
40137,SingularityDAO,0,,1,0,2024-03-22,2024-03-22,0.0,0
40164,"Sambanova Systems, Inc.",1,2024-03-08,2,2,2024-03-08,2024-07-31,1.0,145
40191,DNT Construction LLC,0,,1,0,2024-08-01,2024-08-01,0.0,0
40274,"Doitwell Imports, Inc.",0,,52,0,2022-12-07,2024-12-10,0.0,734
40568,Zixi LLC,0,,2,0,2024-06-26,2024-07-21,0.0,25
40610,DNW Group Pty Ltd.,0,,3,0,2021-10-27,2021-11-16,0.0,20
41056,C Consulting SpA,0,,8,0,2021-10-16,2022-08-17,0.0,305
41063,Human Capital Leadership Institute,0,,25,0,2021-10-26,2024-10-14,0.0,1084
41070,Tourism New Zealand Ltd.,0,,5,0,2021-07-12,2024-07-29,0.0,1113
41263,"Pacific Biosciences of California, Inc.",1,2024-02-15,4,1,2024-02-15,2024-09-02,0.25,200
41349,Mimaki Singapore Pte Ltd.,0,,3,0,2022-01-21,2022-03-22,0.0,60
41419,Keyrock SA,0,,14,0,2023-04-07,2024-12-23,0.0,626
41443,Hilife Interactive Pte Ltd.,1,2022-07-07,28,1,2022-04-20,2024-09-23,0.03571428571428571,887
41875,Rightship Pty Ltd.,1,2024-07-22,50,1,2021-12-21,2024-12-13,0.02,1088
41882,Lumos Foundation,0,,5,0,2021-12-27,2022-05-11,0.0,135
42518,Travelmax Global LLC,0,,1,0,2022-09-15,2022-09-15,0.0,0
42848,"AXIOM IT Solutions, Inc.",0,,7,0,2022-12-09,2024-11-24,0.0,716
42865,Carrington Rht Wealth Pte Ltd.,0,,13,0,2022-03-22,2024-12-09,0.0,993
42918,Asia-Pacific Economic Cooperation,0,,28,0,2021-04-13,2024-07-31,0.0,1205
42939,"Bold Construction, Inc.",0,,1,0,2023-01-04,2023-01-04,0.0,0
42947,Redstone Highlands Communities,0,,4,0,2021-03-08,2022-08-17,0.0,527
43002,Bonaventure Realty Group LLC,0,,3,0,2023-11-24,2024-11-05,0.0,347
43281,"Abad, Inc.",0,,17,0,2022-06-23,2024-12-03,0.0,894
43448,Triple P Capital,0,,1,0,2023-09-25,2023-09-25,0.0,0
43576,"Navinfo Co., Ltd.",0,,1,0,2023-01-04,2023-01-04,0.0,0
43752,Pluto Communications Ltd.,0,,3,0,2024-10-29,2024-11-14,0.0,16
43819,"Playground, Inc.",0,,4,0,2022-04-26,2022-08-24,0.0,120
44302,Sotatek,0,,2,0,2024-07-11,2024-07-11,0.0,0
44480,Datec Ltda.,0,,2,0,2022-05-24,2022-05-25,0.0,1
44611,Payments & Cards Network BV,0,,2,0,2021-09-23,2023-02-20,0.0,515
44717,Fonda Global Engineering Pte Ltd.,1,2021-09-11,109,1,2021-06-07,2024-12-18,0.009174311926605505,1290
44792,"Duolingo, Inc.",0,,1,0,2023-01-12,2023-01-12,0.0,0
45104,"EPIK Co., Ltd.",0,,1,0,2021-04-16,2021-04-16,0.0,0
45342,Aures Capital Pte Ltd.,0,,15,0,2022-12-05,2024-09-13,0.0,648
45413,Glance Sg,0,,2,0,2021-04-14,2024-12-21,0.0,1347
45441,"Sunland Construction, Inc.",0,,3,0,2023-11-09,2024-04-08,0.0,151
45476,Corecam Capital Partners Pte Ltd.,0,,31,0,2021-03-10,2024-12-09,0.0,1370
45485,Prudential Plc,1,2021-10-04,2433,37,2021-03-08,2024-12-31,0.015207562679819153,1394
46008,NewGens Pte Ltd.,0,,15,0,2022-03-22,2024-07-08,0.0,839
46172,Josiah Associates Pte Ltd.,0,,16,0,2021-03-01,2024-11-27,0.0,1367
46341,Subsea 7 SA,1,2024-02-15,123,3,2021-04-22,2024-12-23,0.024390243902439025,1341
46796,"Vulcan, Inc.",1,2021-06-25,4,1,2021-04-30,2021-07-01,0.25,62
46962,"Akrion, Inc.",0,,1,0,2024-02-28,2024-02-28,0.0,0
47130,ams-OSRAM Asia Pacific Pte Ltd.,0,,18,0,2022-01-11,2024-01-29,0.0,748
47170,Exploremaps Pte Ltd,0,,11,0,2021-12-22,2022-09-07,0.0,259
47201,"Matrix Marketing Group, Inc.",0,,3,0,2024-01-20,2024-04-17,0.0,88
47222,CSOFT International Ltd.,0,,2,0,2021-09-01,2021-09-01,0.0,0
47239,HCA Hospice Care,0,,56,0,2021-03-09,2024-09-02,0.0,1273
47369,ShaftTech Pte Ltd.,0,,4,0,2021-12-08,2023-10-05,0.0,666
47453,"Signium International, Inc.",0,,10,0,2021-12-07,2023-02-01,0.0,421
47589,"Skyworks Solutions, Inc.",1,2021-05-20,497,3,2021-03-03,2024-12-27,0.006036217303822937,1395
47689,Alltrust International Pte Ltd.,0,,1,0,2022-08-10,2022-08-10,0.0,0
48027,Infinite Group Ltd.,0,,1,0,2024-07-03,2024-07-03,0.0,0
48059,"Abaxx Technologies, Inc.",0,,3,0,2024-04-12,2024-12-19,0.0,251
48220,KT&T Ltd.,0,,2,0,2024-02-07,2024-08-29,0.0,204
48388,"Fast Fashion (Guangzhou) Co., Ltd.",0,,8,0,2021-12-03,2022-10-19,0.0,320
48408,Mercy Relief,0,,6,0,2022-05-27,2023-01-19,0.0,237
48535,Recognize! Studios LP,0,,2,0,2022-01-15,2023-01-31,0.0,381
48649,Ngee Ann Academy Pte Ltd.,0,,11,0,2021-10-21,2024-10-23,0.0,1098
48665,Hetat Pte Ltd.,0,,44,0,2021-03-05,2024-11-06,0.0,1342
48710,Moneytea Ltd.,0,,2,0,2022-03-27,2023-10-06,0.0,558
48840,CKD Singapore Pte Ltd.,1,2021-03-18,50,5,2021-03-18,2024-09-11,0.1,1273
49097,Weng Family,0,,4,0,2023-03-23,2024-11-12,0.0,600
49150,Singrow Pte Ltd.,0,,23,0,2021-11-19,2024-11-28,0.0,1105
49400,Webpuppies,0,,2,0,2022-07-21,2022-11-18,0.0,120
49534,"Edgio, Inc.",0,,4,0,2021-08-10,2022-03-04,0.0,206
49566,Leoch Battery Pte Ltd.,1,2023-12-31,93,1,2022-01-19,2024-12-29,0.010752688172043012,1075
49587,Media Corp. Plc,1,2022-07-05,2189,55,2021-03-01,2024-12-31,0.02512562814070352,1401
49596,Live Me America Inc.,0,,1,0,2022-05-27,2022-05-27,0.0,0
49849,Platform Group Holdings Ltd.,0,,148,0,2021-03-09,2024-12-05,0.0,1367
49950,The SR Group Holding Co. Ltd.,0,,24,0,2021-03-01,2023-08-16,0.0,898
50054,Messe Berlin GmbH,0,,6,0,2022-01-12,2024-04-09,0.0,818
50303,"Ambush, Inc.",0,,1,0,2022-08-04,2022-08-04,0.0,0
50318,Meinhardt Group International Holdings Ltd.,1,2024-08-07,7,1,2022-07-14,2024-11-25,0.14285714285714285,865
50326,Paxus Corp. Pty Ltd.,0,,9,0,2022-04-04,2024-11-05,0.0,946
50469,Apollo Medical Center LLC,1,2024-07-03,3,2,2023-10-03,2024-12-01,0.6666666666666666,425
50491,Tory Burch LLC,0,,5,0,2021-03-17,2023-01-31,0.0,685
50575,Nomura Design & Engineering (Singapore) Pte Ltd.,0,,6,0,2022-11-03,2024-07-17,0.0,622
50627,"Niche.com, Inc.",0,,1,0,2022-03-22,2022-03-22,0.0,0
50885,Insider Security Pte Ltd.,0,,13,0,2021-12-20,2023-11-16,0.0,696
51115,Deelish Brands Pte Ltd.,0,,13,0,2021-03-21,2023-02-21,0.0,702
51172,Burberry Group Plc,0,,41,0,2021-04-28,2024-12-13,0.0,1325
51228,Krasia Plus Pte Ltd.,0,,6,0,2021-07-28,2023-12-08,0.0,863
51499,Cardinal Education Foundation,0,,1,0,2024-07-07,2024-07-07,0.0,0
51530,"LA Senza, Inc.",0,,1,0,2021-04-07,2021-04-07,0.0,0
51675,"Xylem, Inc.",0,,92,0,2021-04-10,2024-12-16,0.0,1346
51777,KDDI Singapore Pte Ltd.,0,,78,0,2021-04-28,2024-12-22,0.0,1334
51837,Lynx Analytics Pte Ltd.,0,,23,0,2021-01-25,2024-07-31,0.0,1283
51880,Wahl Clipper Corp.,0,,4,0,2021-05-06,2021-05-20,0.0,14
52059,The Internet Corp. for Assigned Names & Numbers,0,,10,0,2021-05-26,2024-11-26,0.0,1280
52069,LNT Group Ltd.,0,,4,0,2021-08-20,2023-02-07,0.0,536
52279,Caronte Srl,0,,1,0,2023-02-14,2023-02-14,0.0,0
52359,"LMS Associates, Inc.",0,,7,0,2021-03-06,2022-05-24,0.0,444
52565,Shimadzu (Asia Pacific) Pte Ltd.,0,,31,0,2022-01-05,2024-12-31,0.0,1091
52649,Bonsey Jaden Pte Ltd.,0,,5,0,2021-10-12,2022-08-18,0.0,310
52735,Bc Englishscore Ltd.,0,,1,0,2022-02-28,2022-02-28,0.0,0
53037,Tierra Design,0,,1,0,2022-02-01,2022-02-01,0.0,0
53156,Tanah Merah Country Club,0,,60,0,2022-01-11,2024-12-27,0.0,1081
53443,"Fast Track, Inc.",0,,29,0,2021-08-11,2024-12-11,0.0,1218
53598,"Novavax, Inc.",1,2022-04-08,11,2,2022-02-25,2022-10-04,0.18181818181818182,221
53627,"The Little Gym International, Inc.",0,,1,0,2024-06-21,2024-06-21,0.0,0
53681,Automata Network Ltd.,0,,185,0,2021-06-22,2024-11-18,0.0,1245
53935,Empire Equipment Co. LLC,0,,15,0,2022-01-02,2024-10-21,0.0,1023
53955,Pharmex Healthcare Pte Ltd.,1,2023-09-13,172,1,2021-03-15,2024-10-09,0.005813953488372093,1304
54045,Rapiddata Technologies,0,,1,0,2022-01-12,2022-01-12,0.0,0
54408,Growmodo,0,,10,0,2024-08-14,2024-12-18,0.0,126
54527,Navigate Response Ltd.,0,,10,0,2022-09-15,2024-12-16,0.0,823
54857,"Cavalier Wireless, Inc.",0,,1,0,2022-10-12,2022-10-12,0.0,0
54925,Sky Mavis Pte Ltd.,1,2022-10-21,7,1,2022-10-20,2024-06-12,0.14285714285714285,601
54945,Guardian Early Learning Group Pty Ltd.,0,,1,0,2022-01-19,2022-01-19,0.0,0
55009,Pokka International Pte Ltd.,0,,86,0,2021-07-12,2024-10-21,0.0,1197
55090,"Creativity, Inc.",0,,1,0,2024-11-13,2024-11-13,0.0,0
55165,Mycash Online (SG) Pte Ltd.,0,,4,0,2024-02-22,2024-12-30,0.0,312
55379,KLC International Institute Pte Ltd.,1,2023-09-13,151,5,2021-03-10,2024-11-22,0.033112582781456956,1353
55605,Universo Online SA,0,,18,0,2022-08-29,2024-09-12,0.0,745
55730,DP Architects Pte Ltd.,0,,178,0,2021-09-29,2024-12-23,0.0,1181
55774,"SHK Consulting & Development, Inc.",0,,2,0,2024-04-29,2024-08-10,0.0,103
55933,Dabur India Ltd.,0,,1,0,2022-08-14,2022-08-14,0.0,0
55998,Nityo Infotech Corp.,1,2021-07-02,1059,2,2021-03-03,2024-12-29,0.0018885741265344666,1397
56124,Methanol Institute,0,,1,0,2024-10-24,2024-10-24,0.0,0
56292,QAssure Technologies Pte Ltd.,1,2023-10-03,8,1,2022-08-08,2023-10-09,0.125,427
56394,QS Quacquarelli Symonds Ltd.,1,2024-02-20,26,1,2021-04-12,2024-06-12,0.038461538461538464,1157
56698,"Timbre, Inc.",0,,58,0,2021-08-03,2024-12-13,0.0,1228
57018,"Data Dynamics, Inc.",0,,3,0,2021-11-19,2022-01-11,0.0,53
57075,Quanta Consultancy Services Ltd.,0,,5,0,2021-04-12,2022-04-13,0.0,366
57109,Lladró SA,0,,1,0,2023-01-27,2023-01-27,0.0,0
57203,Team Global Ltd.,0,,3,0,2022-03-25,2024-03-21,0.0,727
57501,Innospire Group,0,,23,0,2021-11-10,2024-12-30,0.0,1146
57532,PBA Technology Pte Ltd.,0,,12,0,2024-04-09,2024-12-30,0.0,265
57610,Terex Corp.,1,2023-02-01,11,1,2022-10-17,2024-05-22,0.09090909090909091,583
57687,Sioux Group BV,0,,3,0,2023-11-29,2024-11-07,0.0,344
57723,Meiro Pte Ltd.,0,,11,0,2022-06-26,2024-07-08,0.0,743
58005,Securex Gs Pte Ltd.,0,,32,0,2021-05-11,2024-11-25,0.0,1294
58015,Singapore Land Authority,0,,277,0,2021-03-19,2024-10-03,0.0,1294
58042,Ea-Connect Pte Ltd.,0,,3,0,2023-12-05,2024-03-28,0.0,114
58194,Morgan,0,,2,0,2024-07-25,2024-07-29,0.0,4
58196,Momentum Group Ltd.,0,,6,0,2024-01-07,2024-11-08,0.0,306
58289,Ulink Assist Pte Ltd.,0,,4,0,2024-03-07,2024-12-16,0.0,284
58293,AcroMeta Group Ltd.,0,,9,0,2023-09-02,2024-07-04,0.0,306
58364,COMPANY,1,2022-05-25,403,9,2021-06-30,2024-10-14,0.022332506203473945,1202
58400,Rosenbauer International AG,0,,23,0,2021-08-27,2024-12-20,0.0,1211
58556,HBR Consulting LLC,0,,3,0,2022-03-17,2022-04-23,0.0,37
58589,Charterhouse Recruitment Ltd.,0,,3,0,2022-05-17,2023-01-21,0.0,249
58657,International Offshore Equipments Pte Ltd.,0,,3,0,2023-07-25,2024-12-31,0.0,525
58684,"ChampionTutor, Inc.",0,,14,0,2022-04-26,2024-09-22,0.0,880
58921,"Gigamon, Inc.",1,2021-03-03,10,1,2021-03-03,2024-12-03,0.1,1371
58967,"Patec Precision Industry Co., Ltd.",0,,22,0,2021-05-14,2024-10-21,0.0,1256
59184,The Milken Institute,0,,32,0,2022-02-03,2024-08-22,0.0,931
59226,Double Impact Displays Pty Ltd.,1,2024-05-09,4,1,2024-05-09,2024-11-27,0.25,202
59273,Base Entertainment Asia,0,,2,0,2022-06-24,2024-08-27,0.0,795
59339,Coinut Pte Ltd.,0,,4,0,2021-12-10,2023-01-03,0.0,389
59483,Epsilo,0,,2,0,2021-09-17,2021-09-23,0.0,6
59625,Casco Publications Pte Ltd.,0,,6,0,2022-03-07,2024-11-28,0.0,997
59642,Aflex Ships Equipment Pte Ltd.,0,,80,0,2021-12-02,2024-12-05,0.0,1099
59764,Bandlab Singapore Pte Ltd.,0,,64,0,2021-02-25,2024-12-09,0.0,1383
59790,Techdirect Pte Ltd.,0,,25,0,2022-09-01,2024-10-01,0.0,761
59846,Phillip Jeffries Ltd,0,,5,0,2021-07-01,2024-07-09,0.0,1104
60266,Aqua Logistics Ltd.,0,,3,0,2021-10-21,2023-11-06,0.0,746
60340,Cake Group Ltd.,0,,31,0,2023-06-21,2024-05-06,0.0,320
60368,Trana GmbH,0,,1,0,2021-08-05,2021-08-05,0.0,0
60393,"CM Energy Tech Co., Ltd.",0,,3,0,2021-08-28,2023-03-21,0.0,570
60530,Test Fuchs Gmbh,0,,1,0,2022-09-22,2022-09-22,0.0,0
61066,WCS Environmental Ltd.,0,,4,0,2023-02-06,2023-02-06,0.0,0
61070,Corpzap Pte Ltd.,0,,17,0,2022-08-08,2024-11-13,0.0,828
61162,"Parse Biosciences, Inc.",0,,1,0,2023-09-22,2023-09-22,0.0,0
61223,Reliance Audit LLP,0,,29,0,2022-01-19,2024-12-19,0.0,1065
61325,"Pingkai Xingchen (Beijing) Technology Co., Ltd.",0,,33,0,2021-03-09,2024-11-05,0.0,1337
61382,KADDRA Pte Ltd,0,,6,0,2022-03-18,2022-06-02,0.0,76
61607,"Meetkai, Inc.",1,2021-12-21,14,2,2021-09-14,2022-08-18,0.14285714285714285,338
61662,ALC Technologies Pte Ltd.,0,,14,0,2022-07-26,2023-02-14,0.0,203
61706,Sunflower Childcare Group Pte Ltd.,0,,51,0,2021-03-14,2024-12-30,0.0,1387
61728,Caa Technologies Pte Ltd.,0,,3,0,2021-10-21,2024-06-10,0.0,963
61827,Fit Analytics GmbH,0,,2,0,2021-08-13,2021-08-13,0.0,0
62131,Virtusa Corp.,0,,122,0,2021-03-12,2024-12-13,0.0,1372
62226,Pyxis Solutions LLC,0,,6,0,2021-04-19,2023-12-28,0.0,983
62276,Amorepacific Corp.,0,,4,0,2021-09-15,2023-01-05,0.0,477
62367,Go Zayaan Ltd.,0,,1,0,2023-10-03,2023-10-03,0.0,0
62722,"SendBird, Inc.",0,,9,0,2021-04-02,2024-10-18,0.0,1295
62846,XML International Ltd.,0,,6,0,2021-06-18,2024-07-04,0.0,1112
62867,RadiSys Corp.,0,,1,0,2021-05-21,2021-05-21,0.0,0
63163,Hunters International Ltd.,0,,3,0,2023-06-12,2024-12-02,0.0,539
63306,"CodeOne, Inc.",0,,1,0,2022-03-12,2022-03-12,0.0,0
63343,ChartWorld GmbH,0,,16,0,2021-07-16,2024-08-27,0.0,1138
63526,"MODEC, Inc.",1,2023-10-04,372,4,2021-10-02,2024-12-24,0.010752688172043012,1179
63547,"Forescout Technologies, Inc.",0,,7,0,2021-03-16,2023-11-29,0.0,988
63642,Meridian Innovation pte Ltd.,0,,4,0,2023-03-07,2024-07-17,0.0,498
63739,PBA Systems Pte Ltd.,0,,54,0,2021-09-21,2024-12-26,0.0,1192
63806,Wilmar International Ltd.,0,,185,0,2021-03-05,2024-12-27,0.0,1393
63906,OANDA Corp.,0,,63,0,2021-03-09,2024-12-30,0.0,1392
64012,RINA SpA,0,,39,0,2021-06-02,2024-11-26,0.0,1273
64177,Nachi Singapore Pte Ltd.,0,,1,0,2023-04-17,2023-04-17,0.0,0
64248,"RPM Mechanical, Inc.",0,,2,0,2022-09-09,2022-09-14,0.0,5
64252,WILO SE,0,,5,0,2022-04-25,2024-05-16,0.0,752
64348,Singapore International Chamber of Commerce,0,,36,0,2022-07-01,2024-11-09,0.0,862
64582,Haus of Design,0,,3,0,2023-08-28,2024-01-06,0.0,131
64611,"Lingoland, Inc.",0,,1,0,2024-10-08,2024-10-08,0.0,0
64692,The Church of Jesus Christ of Latter-Day Saints,0,,4,0,2022-07-11,2024-10-04,0.0,816
64941,SeedLegals Ltd.,0,,2,0,2021-07-05,2022-02-27,0.0,237
65039,Sol59 Pte Ltd.,0,,2,0,2021-06-14,2021-07-26,0.0,42
65190,Zenith Infotech (S) Pte Ltd.,1,2022-03-13,3533,16,2021-03-03,2024-12-31,0.004528729125389187,1399
65199,"Luckin Coffee, Inc.",0,,30,0,2023-02-09,2024-11-14,0.0,644
65356,International Table Tennis Federation,0,,17,0,2021-03-01,2024-12-20,0.0,1390
65417,PATRIZIA SE,0,,1,0,2022-10-03,2022-10-03,0.0,0
65608,Medipedia Ltd.,0,,2,0,2022-03-29,2022-04-01,0.0,3
65840,SilverEdge Technologies Pvt Ltd.,0,,12,0,2022-01-04,2023-04-13,0.0,464
65890,"Scandinavian Boiler Service, Inc.",0,,1,0,2022-02-09,2022-02-09,0.0,0
65942,Centene Corp.,0,,3,0,2022-07-27,2022-07-27,0.0,0
65946,Habyt GmbH,0,,76,0,2022-01-11,2024-12-19,0.0,1073
65970,Qonto Services GmbH,0,,2,0,2024-08-22,2024-08-28,0.0,6
66015,Absolute Business Pte Ltd,0,,1,0,2023-09-11,2023-09-11,0.0,0
66278,HGX Pte. Ltd.,0,,13,0,2021-03-05,2023-05-17,0.0,803
66534,Exsto Asia Pte Ltd.,0,,10,0,2022-01-12,2024-11-12,0.0,1035
66709,"Pentasia (US), Inc.",0,,5,0,2021-05-12,2023-10-12,0.0,883
66757,Trexdcas,0,,1,0,2021-07-01,2021-07-01,0.0,0
66930,Telia Lietuva AB,0,,2,0,2022-04-07,2022-07-29,0.0,113
66934,Karamu Ltd.,0,,41,0,2021-09-12,2024-09-04,0.0,1088
66977,Viriya Community Services,0,,29,0,2021-07-02,2024-07-09,0.0,1103
66988,Mozat Pte Ltd.,0,,48,0,2022-10-11,2024-11-07,0.0,758
66991,Worldroamer,0,,7,0,2021-03-08,2022-09-27,0.0,568
67391,Geniebook Pte Ltd.,1,2024-12-18,108,1,2021-03-15,2024-12-20,0.009259259259259259,1376
67447,Carsome Singapore Pte Ltd.,0,,3,0,2021-06-08,2022-02-18,0.0,255
67527,ISG GmbH (Austria),0,,3,0,2021-11-08,2022-08-01,0.0,266
67675,"Zimmer Biomet Holdings, Inc.",0,,84,0,2021-03-02,2024-12-30,0.0,1399
67701,Biobot Surgical Pte Ltd.,0,,17,0,2022-03-29,2024-12-03,0.0,980
67815,C.T. Freight Pty Ltd.,0,,1,0,2024-06-27,2024-06-27,0.0,0
68305,Functional Works Ltd.,0,,5,0,2024-05-24,2024-12-05,0.0,195
68407,Kristal Advisors (SG) Pte. Ltd.,0,,22,0,2021-06-27,2024-07-11,0.0,1110
68621,"BYD Co., Ltd.",1,2024-12-10,115,1,2021-03-22,2024-12-18,0.008695652173913044,1367
68630,Fidel Consulting KK,0,,10,0,2021-08-04,2023-12-19,0.0,867
68639,Ikeda Ltd.,0,,41,0,2021-08-25,2024-08-22,0.0,1093
68749,Thomson Dental Centre Pte Ltd.,0,,2,0,2023-01-11,2024-09-11,0.0,609
69057,Abi Global Health Ltd.,0,,2,0,2021-12-23,2023-01-19,0.0,392
69187,"Noble Panacea Labs, Inc.",0,,1,0,2023-03-24,2023-03-24,0.0,0
69189,Smart Cloud Technologies Pvt Ltd.,0,,28,0,2021-12-17,2024-08-27,0.0,984
69421,Shootsta Pty Ltd.,0,,7,0,2022-07-20,2023-11-30,0.0,498
70144,"Corgan Associates, Inc.",0,,1,0,2022-09-07,2022-09-07,0.0,0
70235,Criat Pte Ltd.,0,,5,0,2023-03-30,2024-02-29,0.0,336
70249,Hovid Bhd.,0,,2,0,2022-01-05,2023-04-25,0.0,475
70252,"Macro Integration Services, Inc.",0,,37,0,2021-03-11,2024-08-16,0.0,1254
70356,HMB Construction AB,0,,4,0,2024-04-25,2024-11-07,0.0,196
70806,"Cozymeal, Inc.",0,,44,0,2021-05-05,2023-11-06,0.0,915
70936,1st Solution USA,0,,11,0,2021-11-17,2024-12-23,0.0,1132
71230,International Crisis Group,0,,1,0,2021-07-15,2021-07-15,0.0,0
71408,Tradeit Ltd.,0,,9,0,2021-10-26,2024-09-20,0.0,1060
71465,The Little Skool-House International Pte Ltd.,0,,26,0,2021-05-29,2024-10-10,0.0,1230
71539,Eden School,0,,6,0,2021-03-23,2022-06-29,0.0,463
71931,Tron Informática Ltda.,0,,8,0,2021-04-01,2021-12-15,0.0,258
71940,Berlitz Corp.,0,,2,0,2023-04-20,2023-07-17,0.0,88
71957,"Trove Technologies, Inc.",0,,1,0,2022-05-10,2022-05-10,0.0,0
72156,Gaigai Enterprise Sdn Bhd.,1,2023-01-13,17,1,2021-08-14,2024-05-13,0.058823529411764705,1003
72184,Micronbrane Medical,0,,2,0,2023-02-12,2023-03-10,0.0,26
72460,Whooshpro Pte Ltd.,0,,12,0,2022-02-11,2024-08-17,0.0,918
72485,"RealWear, Inc.",0,,7,0,2021-04-19,2022-04-29,0.0,375
72836,MIR LLC,0,,7,0,2021-03-31,2023-10-06,0.0,919
72886,Culina Pte Ltd.,1,2022-02-18,121,1,2021-03-08,2024-12-11,0.008264462809917356,1374
73076,Ubergard Pte Ltd.,0,,17,0,2021-03-26,2024-07-23,0.0,1215
73085,Space NV/SA,0,,40,0,2021-10-29,2024-12-09,0.0,1137
73228,"1-degree shift, Inc.",0,,47,0,2021-03-12,2023-11-17,0.0,980
73305,"DataDirect Networks, Inc.",0,,4,0,2021-03-26,2024-06-21,0.0,1183
73349,Erideon Pte Ltd.,0,,5,0,2023-10-12,2024-07-25,0.0,287
73388,Osmium Digital,0,,2,0,2021-09-10,2021-09-13,0.0,3
73389,"Visit.org, Inc.",0,,7,0,2023-05-22,2024-09-13,0.0,480
73581,Lam Seng Hang Co. Pte Ltd.,0,,40,0,2021-03-11,2024-12-19,0.0,1379
73718,Bimage Consulting Pte Ltd.,0,,14,0,2021-10-23,2024-12-10,0.0,1144
73803,Arlc Legal,0,,31,0,2022-09-09,2024-12-09,0.0,822
73978,Special Minds ApS,0,,26,0,2024-09-24,2024-09-26,0.0,2
73989,"AMETEK, Inc.",0,,38,0,2021-03-10,2024-11-06,0.0,1337
74001,China Communications Construction Co. Ltd.,1,2022-06-15,4307,28,2021-01-12,2024-12-31,0.00650104481077316,1449
74086,Crystal Offshore Pte Ltd.,0,,44,0,2021-07-02,2024-12-26,0.0,1273
74142,MABANAFT GmbH & Co. KG,0,,9,0,2021-06-04,2024-12-30,0.0,1305
74614,"Terasaki Electric Co., Ltd.",0,,44,0,2022-01-09,2024-11-27,0.0,1053
74618,Hong Bao Media Pte Ltd.,0,,7,0,2021-09-22,2024-07-30,0.0,1042
74722,Intellisoft Training Pte Ltd.,1,2022-03-23,31,10,2022-03-23,2024-11-20,0.3225806451612903,973
74923,Recruitment Holdings Ltd.,0,,3,0,2021-07-23,2021-07-27,0.0,4
74933,Brand Communications Ltd.,0,,1,0,2022-08-25,2022-08-25,0.0,0
75089,Pasta Fresca Da Salvatore Pte Ltd.,0,,16,0,2022-01-15,2024-08-28,0.0,956
