ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
21028,French Chamber of Commerce In Singapore,1,2024-11-20,122,1,2022-01-12,2024-12-27,0.00819672131147541,1080
115139,Brightoil Petroleum (Holdings) Ltd.,1,2024-05-16,122,22,2023-10-06,2024-12-30,0.18032786885245902,451
1262278,Hilti Group,1,2022-03-10,121,3,2022-01-10,2024-12-02,0.024793388429752067,1057
634521,Biosensors International Group Ltd.,1,2023-07-12,121,2,2022-01-18,2024-12-05,0.01652892561983471,1052
727773,Vipshop (China) Co. Ltd.,1,2022-05-18,121,1,2022-05-12,2024-12-18,0.008264462809917356,951
534105,ST Integrated Engineering Pte Ltd.,1,2022-06-16,121,1,2022-01-06,2024-11-11,0.008264462809917356,1040
95682759,The Smart Local Pte Ltd.,1,2022-05-30,120,2,2022-01-11,2024-12-04,0.016666666666666666,1058
22151288,Electrolux AB,1,2022-06-25,120,5,2022-01-04,2024-11-08,0.041666666666666664,1039
8314361,ABS Connect Pte Ltd,1,2022-12-28,120,3,2022-01-06,2024-12-04,0.025,1063
98643,"Netflix, Inc.",1,2023-08-02,119,1,2022-01-17,2024-12-28,0.008403361344537815,1076
22151982,Makino Asia Pte Ltd.,1,2022-08-04,119,1,2022-01-10,2024-07-02,0.008403361344537815,904
1131032,"Align Technology, Inc.",1,2022-02-16,119,14,2022-01-10,2024-06-26,0.11764705882352941,898
22185923,Grundfos Holding A/S,1,2023-10-19,119,2,2022-01-13,2024-12-26,0.01680672268907563,1078
92774995,TTS Motor Group Pte Ltd.,1,2022-06-29,119,6,2022-01-11,2024-07-22,0.05042016806722689,923
7672958,The Body Shop International Ltd.,1,2022-06-20,119,3,2022-01-18,2024-11-27,0.025210084033613446,1044
22153887,Sing-Ed Global Schoolhouse Pte Ltd.,1,2024-02-29,119,3,2022-01-11,2024-12-12,0.025210084033613446,1066
22263471,Profoto Digital Services Pte Ltd.,1,2024-08-30,119,1,2022-01-25,2024-12-30,0.008403361344537815,1070
208311,Ocean Network Express Pte. Ltd.,1,2023-07-18,118,3,2022-01-18,2024-12-23,0.025423728813559324,1070
96506490,Think One Automobile & Trading Pte Ltd,1,2023-09-20,118,6,2022-02-23,2024-12-27,0.05084745762711865,1038
849832,Boston Scientific Corp.,1,2022-06-29,118,1,2022-01-11,2024-11-29,0.00847457627118644,1053
921937,Danone SA,1,2023-06-30,118,3,2022-01-12,2024-12-30,0.025423728813559324,1083
93358725,dormakaba Group,1,2022-08-31,118,8,2022-01-06,2024-12-12,0.06779661016949153,1071
20998212,"Medpace Holdings, Inc.",1,2022-02-25,118,1,2022-01-25,2024-12-06,0.00847457627118644,1046
20922195,AstraZeneca PLC,1,2022-12-01,118,1,2022-03-09,2024-12-03,0.00847457627118644,1000
754499,Credence Systems Corp.,1,2024-08-12,117,3,2022-01-11,2024-12-18,0.02564102564102564,1072
22151600,"Mitsui Chemicals, Inc.",1,2024-11-11,117,1,2022-01-04,2024-12-30,0.008547008547008548,1091
87624,Singapore Innovate Pte Ltd.,1,2022-02-26,117,1,2022-01-18,2024-11-05,0.008547008547008548,1022
1031849,Mencast Holdings Ltd.,1,2022-05-27,117,2,2022-01-11,2024-12-10,0.017094017094017096,1064
93769819,CFB Bots Pte Ltd,1,2023-09-15,117,3,2022-03-24,2024-04-18,0.02564102564102564,756
22178370,Institute of Singapore Chartered Accountants,1,2024-11-25,117,1,2022-01-06,2024-12-17,0.008547008547008548,1076
964456,BW Offshore Ltd.,1,2024-02-15,117,1,2022-01-11,2024-12-26,0.008547008547008548,1080
6544099,Tate Asia Partners LLP,1,2022-09-16,116,1,2022-01-25,2024-10-09,0.008620689655172414,988
11414714,Dois Palitos,1,2024-08-06,116,2,2023-09-07,2024-12-28,0.017241379310344827,478
16140810,National Volunteer & Philantrophy Centre,1,2022-06-19,116,8,2022-01-06,2024-12-23,0.06896551724137931,1082
12286803,FirstCom Academy,1,2024-01-12,116,8,2023-06-16,2024-12-09,0.06896551724137931,542
9813516,(BRS) Braindge Recruitment Solutions Pte Ltd,1,2024-03-11,116,1,2022-05-25,2024-12-30,0.008620689655172414,950
7799772,KeaWorld,1,2022-08-23,115,14,2022-06-30,2024-12-17,0.12173913043478261,901
29761,St Josephs Institution International Ltd.,1,2023-03-13,115,3,2022-01-13,2024-12-12,0.02608695652173913,1064
6893240,Uniconnect One Pvt Ltd.,1,2024-03-30,115,1,2022-01-13,2024-12-17,0.008695652173913044,1069
1112709,Luxasia Pte Ltd.,1,2022-02-10,115,2,2022-01-10,2024-12-31,0.017391304347826087,1086
21813304,Prestige Media Ltd.,1,2024-04-01,115,1,2023-03-13,2024-12-31,0.008695652173913044,659
988858,Fazz Financial Group Pte Ltd.,1,2022-09-09,114,1,2022-01-06,2024-10-22,0.008771929824561403,1020
96212894,Ensure Manpower Consultancy,1,2024-02-01,114,1,2023-06-01,2024-12-16,0.008771929824561403,564
1005273,"MongoDB, Inc.",1,2024-03-11,114,7,2022-03-31,2024-12-21,0.06140350877192982,996
94442918,Decimal Business Solutions Pte Ltd,1,2023-11-17,114,2,2022-07-01,2024-11-20,0.017543859649122806,873
219272,Little Farms Group Pte Ltd.,1,2022-12-27,114,5,2022-01-13,2024-11-26,0.043859649122807015,1048
72886,Culina Pte Ltd.,1,2022-02-18,113,1,2022-01-05,2024-12-11,0.008849557522123894,1071
210803,Sia Huat Pte Ltd.,1,2022-08-11,113,2,2022-01-19,2024-10-04,0.017699115044247787,989
4491052,Kim Hock Corporation Pte Ltd,1,2022-01-14,113,7,2022-01-14,2024-11-26,0.061946902654867256,1047
7751531,Flexxon Pte Ltd.,1,2023-05-29,113,9,2022-01-09,2024-12-10,0.07964601769911504,1066
93347446,Ecolab Inc,1,2024-08-28,113,2,2022-01-03,2024-12-19,0.017699115044247787,1081
8079651,Cyclect Holdings Pte Ltd.,1,2022-03-23,113,6,2022-01-18,2024-12-22,0.05309734513274336,1069
894718,Techware Pty Ltd.,1,2024-12-09,113,1,2022-01-08,2024-12-09,0.008849557522123894,1066
1112516,talentsconnect AG,1,2024-05-27,113,2,2024-01-15,2024-12-27,0.017699115044247787,347
16039939,Nimisski Pte Ltd,1,2023-09-06,112,1,2022-01-10,2024-12-31,0.008928571428571428,1086
97675492,WOLA Recruitment,1,2024-02-07,112,3,2023-08-21,2024-12-16,0.026785714285714284,483
101303431,"Black Sesame Technologies, Inc.",1,2023-02-02,112,6,2022-02-15,2024-12-23,0.05357142857142857,1042
952639,FD Technologies Plc,1,2024-04-19,112,1,2022-01-12,2024-10-29,0.008928571428571428,1021
5443872,Ppp Coffee,1,2022-03-24,112,2,2022-01-05,2024-11-26,0.017857142857142856,1056
18074551,Car Choice Singapore,1,2024-05-27,112,1,2022-11-01,2024-12-26,0.008928571428571428,786
1156290,Talent Focus Recruitment Vic SA Pty Ltd.,1,2022-12-16,112,1,2022-11-28,2024-12-07,0.008928571428571428,740
22269434,"Nippon Express USA, Inc.",1,2023-07-10,112,4,2022-01-03,2024-12-20,0.03571428571428571,1082
76203,"PharmEng Technology, Inc.",1,2024-03-13,112,2,2022-01-27,2024-12-18,0.017857142857142856,1056
3038184,DAS Umbrella,1,2023-08-25,111,1,2022-01-01,2024-12-23,0.009009009009009009,1087
1446219,FPT Asia Pacific Pte Ltd.,1,2024-07-03,111,1,2022-02-07,2024-08-23,0.009009009009009009,928
97352074,MindFlex Education Pte. Ltd.,1,2022-03-25,111,6,2022-03-17,2024-11-18,0.05405405405405406,977
93232634,Icon,1,2022-06-07,111,1,2022-01-27,2024-11-22,0.009009009009009009,1030
253358,Sysmex Corp.,1,2023-12-11,111,1,2022-01-18,2024-10-25,0.009009009009009009,1011
2700518,Chc Construction Pte Ltd.,1,2022-11-11,110,5,2022-01-10,2024-08-27,0.045454545454545456,960
1186433,SEA Ltd.,1,2022-05-24,110,2,2022-01-05,2022-11-09,0.01818181818181818,308
92794145,Butler (Delaware),1,2024-07-01,110,1,2023-02-16,2024-12-13,0.00909090909090909,666
406020,Swiss Precision Industries Pte Ltd.,1,2024-03-12,110,5,2022-01-17,2024-12-04,0.045454545454545456,1052
523782,Diners Club (Singapore) Pte Ltd.,1,2023-01-27,110,3,2022-10-12,2024-12-24,0.02727272727272727,804
452352,Minmed Group Pte Ltd.,1,2024-12-19,110,1,2022-01-14,2024-12-19,0.00909090909090909,1070
17498922,Excellence SAS (Réunion Islands),1,2023-08-15,109,4,2023-06-08,2024-12-22,0.03669724770642202,563
22148250,W Singapore – Sentosa Cove,1,2022-01-06,109,2,2022-01-06,2024-12-17,0.01834862385321101,1076
19758015,Univerz HR Consulting Pte Ltd,1,2024-12-15,109,1,2022-01-13,2024-12-15,0.009174311926605505,1067
1148993,Singapore Academy of Law,1,2022-11-01,109,1,2022-01-06,2024-04-05,0.009174311926605505,820
6911224,United Language Centre Pte. Ltd.,1,2023-02-13,109,16,2022-01-07,2024-12-24,0.14678899082568808,1082
55379,KLC International Institute Pte Ltd.,1,2023-09-13,109,4,2022-01-02,2024-11-22,0.03669724770642202,1055
1462652,Tekishub Consulting Services LLC,1,2022-08-17,109,6,2022-01-09,2024-09-04,0.05504587155963303,969
110882,Aurionpro Solutions Ltd.,1,2024-07-26,108,1,2022-01-20,2024-11-06,0.009259259259259259,1021
92787869,Hotell Royal i Göteborg AB,1,2022-01-08,108,9,2022-01-08,2024-11-11,0.08333333333333333,1038
10671015,COMMERZBANK Aktiengesellschaft,1,2022-06-30,108,1,2022-01-11,2024-12-16,0.009259259259259259,1070
6382674,STARCOM MEDIA WORLDWIDE,1,2023-01-21,108,1,2022-01-18,2023-02-01,0.009259259259259259,379
5104457,MUMMYS MARKET PTE. LTD.,1,2024-04-11,108,4,2022-01-07,2024-12-06,0.037037037037037035,1064
1448764,Dematic Corp.,1,2024-06-05,107,1,2022-01-26,2024-11-29,0.009345794392523364,1038
18934930,Talent Match Recruitment Consultancy Pte Ltd,1,2022-02-17,107,3,2022-01-03,2024-11-28,0.028037383177570093,1060
6115134,SEMIKO RECRUITMENT & CONSULTANTS PTE LTD,1,2024-08-08,107,1,2022-01-27,2024-12-27,0.009345794392523364,1065
1067862,PaxOcean Group,1,2022-02-22,107,1,2022-01-21,2022-10-13,0.009345794392523364,265
772035,Holiday Inn Express & Suites (Tampa) /2 Select Service Hotels/,1,2022-12-16,107,28,2022-12-15,2024-12-13,0.2616822429906542,729
996044,Fujitsu Ltd.,1,2024-04-02,107,1,2022-01-05,2024-11-15,0.009345794392523364,1045
931050,Carlton City Hotel (Singapore) Pte Ltd.,1,2022-02-26,106,4,2022-02-18,2024-12-18,0.03773584905660377,1034
3286885,Eduquest.sg,1,2022-01-03,106,5,2022-01-03,2024-11-11,0.04716981132075472,1043
350072,SPD Scientific Pte Ltd.,1,2024-01-23,106,2,2022-01-13,2024-10-17,0.018867924528301886,1008
96498770,Allen Overy Shearman Sterling LLP (GB),1,2023-02-21,106,2,2022-01-06,2024-12-23,0.018867924528301886,1082
902987,Hummingbird Bioscience Pte Ltd.,1,2022-02-16,106,4,2022-01-11,2024-09-20,0.03773584905660377,983
93933812,"RMR International, LLC",1,2023-12-13,106,5,2023-01-31,2024-12-18,0.04716981132075472,687
151335,Pathlight School,1,2024-05-23,106,1,2022-01-06,2024-12-06,0.009433962264150943,1065
68621,"BYD Co., Ltd.",1,2024-12-10,106,1,2022-01-18,2024-12-18,0.009433962264150943,1065
22182775,Delifrance SA,1,2022-12-12,106,4,2022-04-17,2024-12-26,0.03773584905660377,984
6349399,Spring College International,1,2024-12-26,105,1,2022-01-10,2024-12-26,0.009523809523809525,1081
817287,Halcon Primo Logistics Pte Ltd.,1,2023-01-09,105,2,2022-06-29,2024-11-12,0.01904761904761905,867
5385308,Oriental Remedies Clinic 源自梁药,1,2024-06-28,105,1,2022-01-18,2024-12-30,0.009523809523809525,1077
836322,VDL Enabling Technologies Group,1,2024-08-12,105,1,2022-02-01,2024-09-19,0.009523809523809525,961
92998650,REVOLUT LTD,1,2024-12-23,105,1,2022-04-12,2024-12-23,0.009523809523809525,986
99043397,AGPG ASIA PTE LTD,1,2022-07-27,105,19,2022-02-22,2024-12-12,0.18095238095238095,1024
22151923,Ubisoft Entertainment SA,1,2024-09-06,105,1,2022-01-09,2024-12-14,0.009523809523809525,1070
569345,"Genesis Healthcare, Inc.",1,2022-01-03,105,35,2022-01-03,2024-12-04,0.3333333333333333,1066
511139,"Teradyne, Inc.",1,2024-05-07,104,1,2022-01-09,2024-12-04,0.009615384615384616,1060
22151963,"Sumitomo Warehouse Co., Ltd.",1,2024-03-13,104,1,2022-02-24,2024-11-11,0.009615384615384616,991
784827,Assurity Trusted Solutions Pte Ltd.,1,2024-03-05,104,2,2023-09-22,2024-12-26,0.019230769230769232,461
2969580,Cristofori Music Pte Ltd.,1,2022-02-25,104,4,2022-02-25,2024-12-26,0.038461538461538464,1035
332777,Phoon Huat Pte Ltd.,1,2024-12-30,104,1,2022-01-03,2024-12-30,0.009615384615384616,1092
22154330,"Fonterra (USA), Inc.",1,2022-08-15,103,3,2022-01-01,2024-12-13,0.02912621359223301,1077
93530654,ALCOTT & ROBSON SINGAPORE PTE. LTD.,1,2023-04-03,103,3,2022-01-16,2024-04-05,0.02912621359223301,810
95854531,Hua Hng Trading Co. Pte Ltd,1,2023-12-13,103,2,2022-03-22,2024-12-13,0.019417475728155338,997
1401406,S&I Systems Pte Ltd.,1,2024-09-10,103,1,2022-01-11,2024-12-27,0.009708737864077669,1081
46341,Subsea 7 SA,1,2024-02-15,102,3,2022-01-11,2024-12-23,0.029411764705882353,1077
26472512,Ample Solutions Pte Ltd.,1,2023-08-03,102,3,2022-06-07,2024-05-15,0.029411764705882353,708
23037631,"Goodman Environmental, Inc",1,2024-01-24,102,1,2022-05-31,2024-12-13,0.00980392156862745,927
480847,Qxpress Pte Ltd.,1,2022-05-23,102,2,2022-01-11,2024-12-02,0.0196078431372549,1056
919119,Trust Bank Plc,1,2024-06-28,102,3,2023-02-12,2024-12-27,0.029411764705882353,684
1386080,"MaxLinear, Inc.",1,2022-06-29,102,1,2022-01-16,2024-10-30,0.00980392156862745,1018
23690153,Bridged Collective,1,2022-07-02,102,12,2022-03-17,2024-07-21,0.11764705882352941,857
6092674,Searchelect Pte Ltd.,1,2022-10-20,102,1,2022-02-01,2024-03-19,0.00980392156862745,777
1024422,Royal Plaza on Scotts,1,2023-01-10,102,11,2022-02-23,2024-11-13,0.10784313725490197,994
92776745,Kwong Wai Shiu Hospital & Nursing Home,1,2022-05-10,102,2,2022-01-31,2024-12-09,0.0196078431372549,1043
98517875,HONG YE LTD,1,2024-08-29,102,1,2022-01-05,2024-12-31,0.00980392156862745,1091
7509667,"Ingersoll Rand, Inc.",1,2022-12-16,101,7,2022-02-17,2024-12-24,0.06930693069306931,1041
95450607,House of 28,1,2023-10-17,101,10,2022-07-22,2024-12-11,0.09900990099009901,873
10829766,Core Talent Inc.,1,2022-06-27,101,2,2022-01-02,2024-01-11,0.019801980198019802,739
15856775,Institute For Human Resource Professionals Ltd.,1,2022-01-25,101,5,2022-01-04,2024-12-16,0.04950495049504951,1077
897565,Berneda SA,1,2023-10-03,100,2,2022-01-04,2024-12-17,0.02,1078
98436213,Hansing Recruitment Pte Ltd,1,2024-09-23,100,1,2023-11-29,2024-12-30,0.01,397
22268566,Advance Intelligence Pte Ltd.,1,2023-02-14,100,1,2022-03-10,2024-11-29,0.01,995
1260632,Rentokil Initial Plc,1,2024-01-17,100,1,2022-04-18,2024-12-09,0.01,966
548906,Behtar Technology Pvt Ltd.,1,2023-09-25,99,1,2022-05-27,2024-11-29,0.010101010101010102,917
98625133,Indoguna (Singapore) Pte Ltd.,1,2023-11-24,99,6,2022-04-25,2024-12-10,0.06060606060606061,960
17799493,Singapore entity iKas International Asia PTE Ltd.,1,2024-08-16,99,2,2023-07-24,2024-10-16,0.020202020202020204,450
368065,TVS Supply Chain Solutions Ltd.,1,2024-08-05,99,2,2022-01-13,2024-09-12,0.020202020202020204,973
490840,"Cogent, Inc.",1,2024-05-10,99,2,2022-03-22,2024-12-03,0.020202020202020204,987
480358,Binnies Singapore,1,2024-05-06,99,3,2022-01-04,2024-07-26,0.030303030303030304,934
3800915,Gojek Tech,1,2022-01-27,98,10,2022-01-07,2024-08-16,0.10204081632653061,952
7388412,Liberty Wireless LLC,1,2022-01-13,98,5,2022-01-13,2024-06-07,0.05102040816326531,876
1492282,Volvo Information Technology AB,1,2022-03-21,97,4,2022-02-03,2024-12-27,0.041237113402061855,1058
772656,Vizzio Technologies Pte Ltd.,1,2024-08-16,97,1,2022-01-01,2024-12-23,0.010309278350515464,1087
3189171,.Zero,1,2022-12-16,97,6,2022-01-08,2024-10-09,0.061855670103092786,1005
1044939,"Mitsui & Co., Ltd.",1,2022-01-13,97,9,2022-01-06,2024-12-18,0.09278350515463918,1077
1028739,Barghest Building Performance Pte Ltd.,1,2022-05-24,97,13,2022-01-12,2024-11-27,0.13402061855670103,1050
93035015,Posh Group,1,2022-02-22,97,1,2022-02-08,2023-01-04,0.010309278350515464,330
928732,Crimson Education Ltd.,1,2023-03-03,97,1,2022-01-06,2024-12-11,0.010309278350515464,1070
93243243,HOME-NURSING,1,2022-03-04,96,3,2022-03-04,2024-12-10,0.03125,1012
226332,"Perry Street Software, Inc.",1,2022-02-26,96,1,2022-02-06,2022-04-20,0.010416666666666666,73
848174,ASML Holding NV,1,2022-12-05,96,2,2022-01-20,2024-12-03,0.020833333333333332,1048
7935150,UL LLC,1,2022-02-17,96,4,2022-01-03,2024-12-23,0.041666666666666664,1085
824699,Aibel AS,1,2022-05-25,96,13,2022-01-11,2024-11-11,0.13541666666666666,1035
290549,"MSCI, Inc.",1,2022-12-13,96,4,2022-01-12,2024-12-30,0.041666666666666664,1083
404004,Taurus Firm Pte Ltd.,1,2024-04-21,96,1,2022-01-12,2024-12-18,0.010416666666666666,1071
80642,Timeo-Performance Pte Ltd.,1,2024-04-08,96,1,2022-04-13,2024-04-08,0.010416666666666666,726
1244705,Lufthansa Technik AG,1,2022-05-10,95,6,2022-01-06,2024-12-02,0.06315789473684211,1061
20948690,"Beam Suntory, Inc.",1,2024-03-06,95,3,2022-02-10,2024-12-31,0.031578947368421054,1055
1077982,Styletheory Pte Ltd.,1,2023-06-21,95,1,2022-01-10,2024-09-26,0.010526315789473684,990
20941583,Athletes World Ltd. (Canada),1,2022-06-17,95,1,2022-01-08,2024-07-30,0.010526315789473684,934
49753065,Abbott Nutrition Health Institute,1,2022-07-06,95,2,2022-07-06,2022-11-26,0.021052631578947368,143
93380814,Da Paolo,1,2024-08-14,95,1,2022-02-04,2024-12-18,0.010526315789473684,1048
913627,DSTNCT Pte Ltd.,1,2023-01-10,94,1,2022-01-10,2024-11-21,0.010638297872340425,1046
92852274,Vertis,1,2024-10-30,93,4,2022-03-16,2024-12-20,0.043010752688172046,1010
24619547,Recruiters.ie,1,2024-09-11,93,1,2022-11-25,2024-11-11,0.010752688172043012,717
1511246,Validus Capital Pte Ltd.,1,2022-03-16,93,9,2022-01-03,2024-12-17,0.0967741935483871,1079
18113913,Sheldon Global,1,2022-08-14,93,4,2022-01-11,2024-04-25,0.043010752688172046,835
21041235,Manitowoc Foodservice Cos. LLC,1,2022-03-05,93,3,2022-01-05,2024-12-23,0.03225806451612903,1083
7177712,WISMA RECRUITMENT CENTRE,1,2022-03-28,92,4,2022-02-08,2024-10-07,0.043478260869565216,972
18748439,Styl Solutions Pte Ltd.,1,2024-05-23,92,1,2022-04-14,2024-12-18,0.010869565217391304,979
22169169,"Lululemon usa, Inc.",1,2022-04-14,92,2,2022-02-14,2024-12-18,0.021739130434782608,1038
482417,Acecom Technologies Pte Ltd.,1,2022-03-30,92,9,2022-03-16,2024-11-06,0.09782608695652174,966
22243742,IMS Corp. Pte Ltd.,1,2024-01-11,92,1,2022-01-04,2024-11-12,0.010869565217391304,1043
3366359,Enggsol,1,2023-07-04,92,1,2022-03-01,2024-04-15,0.010869565217391304,776
974599,Livspace Pte Ltd.,1,2022-12-14,92,5,2022-01-20,2024-11-21,0.05434782608695652,1036
13882041,It Business Solutions,1,2024-03-08,92,17,2022-07-25,2024-12-30,0.18478260869565216,889
21973298,Supernova Asset Management Pte Ltd.,1,2022-01-05,92,2,2022-01-05,2024-12-17,0.021739130434782608,1077
5656497,Prince’s Landscape & Construction Pte Ltd.,1,2024-05-16,91,1,2022-01-11,2024-12-24,0.01098901098901099,1078
184189,National Heritage Board,1,2023-09-10,91,1,2022-01-28,2024-11-26,0.01098901098901099,1033
1451949,H&M Hennes & Mauritz AB,1,2024-03-08,91,3,2022-03-15,2024-12-11,0.03296703296703297,1002
4159636,iKen Marketing Pte Ltd,1,2022-01-18,91,2,2022-01-07,2024-11-16,0.02197802197802198,1044
800492,The Singapore Manufacturing Federation,1,2023-10-17,91,1,2022-06-15,2024-12-20,0.01098901098901099,919
1154924,ZOLL Medical Corp.,1,2024-06-19,90,7,2022-02-21,2024-11-06,0.07777777777777778,989
159054,EOS IT Solutions Ltd.,1,2022-12-23,90,2,2022-01-06,2024-12-12,0.022222222222222223,1071
92812439,Terrascope Pte Ltd.,1,2024-07-23,90,1,2022-06-28,2024-07-23,0.011111111111111112,756
11570819,E-JOB SA,1,2022-08-09,90,3,2022-08-02,2024-11-26,0.03333333333333333,847
97915737,Briohr Sdn Bhd,1,2023-01-26,90,3,2022-10-27,2024-12-17,0.03333333333333333,782
3404333,Esco Aster Pte Ltd.,1,2022-03-23,90,3,2022-03-07,2024-07-24,0.03333333333333333,870
93305352,FOCAS,1,2023-06-24,90,1,2023-06-20,2024-02-26,0.011111111111111112,251
96519265,harrianns pte,1,2024-03-26,90,1,2022-02-10,2024-12-27,0.011111111111111112,1051
18612735,Starlight Jewellery Pte Ltd.,1,2024-03-07,90,7,2022-01-11,2024-10-17,0.07777777777777778,1010
22177248,Lecca Crédito Financiamento e Investimento SA,1,2022-01-15,90,1,2022-01-15,2024-12-06,0.011111111111111112,1056
776763,Express VPN International Ltd.,1,2022-03-24,90,1,2022-01-27,2023-10-19,0.011111111111111112,630
1512466,"JCET Group Co., Ltd.",1,2024-09-12,89,1,2022-01-11,2024-12-31,0.011235955056179775,1085
1180225,Recruit Legal Pte Ltd.,1,2022-08-24,89,1,2022-01-03,2023-02-10,0.011235955056179775,403
22787874,Hotel Indigo Birmingham /Uk/,1,2023-04-11,89,1,2023-02-06,2024-12-20,0.011235955056179775,683
940840,Spencer Ogden Ltd.,1,2023-01-09,89,3,2022-01-14,2024-12-19,0.033707865168539325,1070
433379,REC Solar Commercial Corp.,1,2022-11-24,89,5,2022-01-28,2023-11-24,0.056179775280898875,665
1287479,SCI Ecommerce Pte Ltd.,1,2022-06-21,89,48,2022-01-07,2024-07-08,0.5393258426966292,913
93139610,Mars Consulting Pte Ltd.,1,2024-12-02,89,2,2022-01-08,2024-12-19,0.02247191011235955,1076
4682482,SMM,1,2024-01-22,88,1,2022-01-09,2024-08-20,0.011363636363636364,954
314198,"Kemin Industries, Inc.",1,2024-05-30,88,2,2022-01-13,2024-12-20,0.022727272727272728,1072
18614654,Telstra Corp. Ltd.,1,2022-09-16,88,3,2022-01-11,2024-12-18,0.03409090909090909,1072
687808,"Betur, Inc.",1,2024-06-28,88,1,2022-03-27,2024-12-11,0.011363636363636364,990
3238663,etalent,1,2022-07-12,87,6,2022-07-12,2024-12-31,0.06896551724137931,903
598083,Sealed Air Corp.,1,2022-01-04,87,6,2022-01-02,2024-11-26,0.06896551724137931,1059
96303882,Heinemann,1,2023-09-12,87,1,2022-01-07,2024-12-27,0.011494252873563218,1085
